cat_traveller_id,cat_traveller,traveller_cat,country_res_id,country_res_name,adjustment_type_id,adjustment_type,frequency_id,frequency,time_period,observation_value,unit_measurement_id,unit_measurement,table
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5202,Indonesia,10,Original,M,Monthly,2022-03,2820,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8201,Argentina,10,Original,M,Monthly,2022-03,390,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3207,Greece,10,Original,M,Monthly,2022-03,420,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5204,Philippines,10,Original,M,Monthly,2022-03,2840,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2311,Switzerland,10,Original,M,Monthly,2022-03,920,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2311,Switzerland,10,Original,M,Monthly,2022-03,670,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4208,Lebanon,10,Original,M,Monthly,2022-03,1510,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2304,Germany,10,Original,M,Monthly,2022-03,4690,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3307,Poland,10,Original,M,Monthly,2022-03,510,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5105,Vietnam,10,Original,M,Monthly,2022-03,2120,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7101,Bangladesh,10,Original,M,Monthly,2022-03,1020,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7106,Pakistan,10,Original,M,Monthly,2022-03,1680,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,9225,South Africa,10,Original,M,Monthly,2022-03,2050,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5202,Indonesia,10,Original,M,Monthly,2022-03,1680,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7103,India,10,Original,M,Monthly,2022-03,19420,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2301,Austria,10,Original,M,Monthly,2022-03,430,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2407,Sweden,10,Original,M,Monthly,2022-03,880,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6102,Hong Kong,10,Original,M,Monthly,2022-03,2520,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1304,Vanuatu,10,Original,M,Monthly,2022-03,40,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5102,Cambodia,10,Original,M,Monthly,2022-03,900,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6101,China,10,Original,M,Monthly,2022-03,890,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1201,New Zealand,10,Original,M,Monthly,2022-03,18800,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2308,Netherlands,10,Original,M,Monthly,2022-03,1630,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2406,Norway,10,Original,M,Monthly,2022-03,380,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4205,Israel,10,Original,M,Monthly,2022-03,560,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4216,United Arab Emirates,10,Original,M,Monthly,2022-03,1390,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6105,Taiwan,10,Original,M,Monthly,2022-03,950,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8104,United States of America,10,Original,M,Monthly,2022-03,14480,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8203,Brazil,10,Original,M,Monthly,2022-03,730,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5205,Singapore,10,Original,M,Monthly,2022-03,13590,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3204,Croatia,10,Original,M,Monthly,2022-03,160,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5203,Malaysia,10,Original,M,Monthly,2022-03,1410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6203,"Korea, South",10,Original,M,Monthly,2022-03,790,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6201,Japan,10,Original,M,Monthly,2022-03,2170,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4215,Turkiye,10,Original,M,Monthly,2022-03,1440,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8104,United States of America,10,Original,M,Monthly,2022-03,18860,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2303,France,10,Original,M,Monthly,2022-03,2930,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5104,Thailand,10,Original,M,Monthly,2022-03,2350,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7103,India,10,Original,M,Monthly,2022-03,17280,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7105,Nepal,10,Original,M,Monthly,2022-03,2780,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1301,New Caledonia,10,Original,M,Monthly,2022-03,90,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1302,Papua New Guinea,10,Original,M,Monthly,2022-03,1390,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2303,France,10,Original,M,Monthly,2022-03,1550,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7105,Nepal,10,Original,M,Monthly,2022-03,1850,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1301,New Caledonia,10,Original,M,Monthly,2022-03,1200,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3104,Italy,10,Original,M,Monthly,2022-03,1590,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3308,Russian Federation,10,Original,M,Monthly,2022-03,240,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8205,Colombia,10,Original,M,Monthly,2022-03,520,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2304,Germany,10,Original,M,Monthly,2022-03,1180,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2407,Sweden,10,Original,M,Monthly,2022-03,290,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5104,Thailand,10,Original,M,Monthly,2022-03,6450,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6201,Japan,10,Original,M,Monthly,2022-03,560,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7106,Pakistan,10,Original,M,Monthly,2022-03,5350,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2403,Finland,10,Original,M,Monthly,2022-03,280,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3108,Spain,10,Original,M,Monthly,2022-03,1110,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8102,Canada,10,Original,M,Monthly,2022-03,5070,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3108,Spain,10,Original,M,Monthly,2022-03,770,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8102,Canada,10,Original,M,Monthly,2022-03,3630,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8306,Mexico,10,Original,M,Monthly,2022-03,640,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5204,Philippines,10,Original,M,Monthly,2022-03,2710,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8306,Mexico,10,Original,M,Monthly,2022-03,170,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1201,New Zealand,10,Original,M,Monthly,2022-03,9410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2308,Netherlands,10,Original,M,Monthly,2022-03,560,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3308,Russian Federation,10,Original,M,Monthly,2022-03,240,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4203,Iran,10,Original,M,Monthly,2022-03,1010,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4216,United Arab Emirates,10,Original,M,Monthly,2022-03,3800,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5205,Singapore,10,Original,M,Monthly,2022-03,6840,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7107,Sri Lanka,10,Original,M,Monthly,2022-03,3160,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1302,Papua New Guinea,10,Original,M,Monthly,2022-03,770,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8204,Chile,10,Original,M,Monthly,2022-03,380,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3104,Italy,10,Original,M,Monthly,2022-03,1380,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2302,Belgium,10,Original,M,Monthly,2022-03,600,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5102,Cambodia,10,Original,M,Monthly,2022-03,230,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1505,Samoa,10,Original,M,Monthly,2022-03,30,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2201,Ireland,10,Original,M,Monthly,2022-03,1460,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3106,Portugal,10,Original,M,Monthly,2022-03,220,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3307,Poland,10,Original,M,Monthly,2022-03,250,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5105,Vietnam,10,Original,M,Monthly,2022-03,2320,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8213,Peru,10,Original,M,Monthly,2022-03,200,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,9225,South Africa,10,Original,M,Monthly,2022-03,2610,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2401,Denmark,10,Original,M,Monthly,2022-03,620,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4213,Saudi Arabia,10,Original,M,Monthly,2022-03,440,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5203,Malaysia,10,Original,M,Monthly,2022-03,3040,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6203,"Korea, South",10,Original,M,Monthly,2022-03,2530,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6105,Taiwan,10,Original,M,Monthly,2022-03,410,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2201,Ireland,10,Original,M,Monthly,2022-04,3200,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8203,Brazil,10,Original,M,Monthly,2022-04,2270,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1502,Fiji,10,Original,M,Monthly,2022-04,26760,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4205,Israel,10,Original,M,Monthly,2022-04,1240,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6102,Hong Kong,10,Original,M,Monthly,2022-04,380,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1304,Vanuatu,10,Original,M,Monthly,2022-04,250,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4203,Iran,10,Original,M,Monthly,2022-04,410,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6101,China,10,Original,M,Monthly,2022-04,3550,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7107,Sri Lanka,10,Original,M,Monthly,2022-04,2130,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2301,Austria,10,Original,M,Monthly,2022-04,410,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7101,Bangladesh,10,Original,M,Monthly,2022-04,1480,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8204,Chile,10,Original,M,Monthly,2022-04,380,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1502,Fiji,10,Original,M,Monthly,2022-04,1950,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5202,Indonesia,10,Original,M,Monthly,2022-04,5600,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8201,Argentina,10,Original,M,Monthly,2022-04,970,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3207,Greece,10,Original,M,Monthly,2022-04,730,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5204,Philippines,10,Original,M,Monthly,2022-04,7530,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2311,Switzerland,10,Original,M,Monthly,2022-04,1690,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2311,Switzerland,10,Original,M,Monthly,2022-04,990,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4208,Lebanon,10,Original,M,Monthly,2022-04,1260,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2304,Germany,10,Original,M,Monthly,2022-04,4740,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3307,Poland,10,Original,M,Monthly,2022-04,420,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5105,Vietnam,10,Original,M,Monthly,2022-04,3610,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7101,Bangladesh,10,Original,M,Monthly,2022-04,950,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7106,Pakistan,10,Original,M,Monthly,2022-04,1180,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,9225,South Africa,10,Original,M,Monthly,2022-04,2590,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5202,Indonesia,10,Original,M,Monthly,2022-04,11240,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7103,India,10,Original,M,Monthly,2022-04,32010,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2301,Austria,10,Original,M,Monthly,2022-04,470,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2407,Sweden,10,Original,M,Monthly,2022-04,900,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6102,Hong Kong,10,Original,M,Monthly,2022-04,2580,NUM,Number,sc
